TESTOPID	TESTNAME	TESTSTART	TESTEND	PRODUCTTESTID	SERIALNUMBER	REVTIMEORDER	OPERATIONREPORT	FIRMWARE_VERSION	KALMAN_FILTER	MAG_DECL	ACC_GAIN_X	ACC_GAIN_Y	ACC_GAIN_Z	ACC_OFFSET_X	ACC_OFFSET_Y	ACC_OFFSET_Z	GYRO_GAIN_X	GYRO_GAIN_Y	GYRO_GAIN_Z	MAG_XMIN	MAG_XMAX	MAG_YMIN	MAG_YMAX	MAG_ZMIN	MAG_ZMAX	MAG_ROT_XX	MAG_ROT_XY	MAG_ROT_XZ	MAG_ROT_YX	MAG_ROT_YY	MAG_ROT_YZ	MAG_ROT_ZX	MAG_ROT_ZY	MAG_ROT_ZZ	GYRO_ROT_XX	GYRO_ROT_XY	GYRO_ROT_XZ	GYRO_ROT_YX	GYRO_ROT_YY	GYRO_ROT_YZ	GYRO_ROT_ZX	GYRO_ROT_ZY	GYRO_ROT_ZZ	ACC_ROT_XX	ACC_ROT_XY	ACC_ROT_XZ	ACC_ROT_YX	ACC_ROT_YY	ACC_ROT_YZ	ACC_ROT_ZX	ACC_ROT_ZY	ACC_ROT_ZZ
A02831843	AHRS-CALIBRATION-v3	2020/06/24-11:22:32	2020/06/24-11:22:32	A02831864	909	1	OK	CLB	False	0.0	0.001	0.001	0.001	0.027686	-0.02833	0.013245	8.66	8.66	8.66	-1.019	0.98102	-1.0603	0.93969	1.0404	-0.95957	0.97502	0.02158	-0.0022913	0.02158	1.0168	-0.0073969	-0.0022913	-0.0073969	1.0092	1	0	0	0	1	0	0	0	1	1.0167	-0.0084796	-0.0027099	-0.0084796	0.99968	-0.001393	-0.0027099	-0.001393	0.984
A02831843	AHRS-CALIBRATION-v3	2020/06/24-11:22:32	2020/06/24-11:22:32	A02831865	910	1	OK	CLB	False	0.0	0.001	0.001	0.001	-0.017107	-0.007861	0.0072539	8.66	8.66	8.66	-0.95897	1.041	-1.0668	0.9332	1.0551	-0.94492	0.96532	0.018534	-0.0069073	0.018534	1.0226	-0.0054009	-0.0069073	-0.0054009	1.0134	1	0	0	0	1	0	0	0	1	1.0077	-0.011322	-0.0013722	-0.011322	0.99524	-0.0063496	-0.0013722	-0.0063496	0.99724
A02904600	AHRS-CALIBRATION-v3	2020/11/18-12:19:13	2020/11/18-12:19:13	A02904601	911	1	OK	CLB	False	0.0	0.001	0.001	0.001	-0.031427	-0.015938	-0.0041012	8.66	8.66	8.66	-0.97266	1.0273	-1.0321	0.96791	1.0235	-0.97645	0.96539	0.01387	-0.0022886	0.01387	1.0107	-0.014691	-0.0022886	-0.014691	1.0253	1	0	0	0	1	0	0	0	1	1.0334	-0.23189	0.0070284	-0.23189	1.0148	0.020487	0.0070284	0.020487	1.0057
A02860178	AHRS-CALIBRATION-v3	2020/07/30-03:34:03	2020/07/30-03:34:03	A02860179	912	1	OK	CLB	False	0.0	0.001	0.001	0.001	0.0024034	-0.015935	0.002661	8.66	8.66	8.66	-1.0055	0.99454	-1.0023	0.99773	1.0474	-0.95264	0.97128	0.019032	-0.0043835	0.019032	1.0108	-0.010238	-0.0043835	-0.010238	1.0191	1	0	0	0	1	0	0	0	1	0.99455	-0.019179	0.00088405	-0.019179	0.99157	-0.0041767	0.00088405	-0.0041767	1.0144
A02860180	AHRS-CALIBRATION-v3	2020/06/30-02:36:23	2020/06/30-02:36:23	A02860181	913	1	OK	CLB	False	0.0	0.001	0.001	0.001	0.0027139	0.0063934	0.0052498	8.66	8.66	8.66	-1.0171	0.98286	-1.0104	0.98962	1.0317	-0.96834	0.96635	0.016603	-0.0048542	0.016603	1.0177	-0.0056334	-0.0048542	-0.0056334	1.0171	1	0	0	0	1	0	0	0	1	0.99676	-0.0010066	-0.0044302	-0.0010066	0.98613	-0.00048464	-0.0044302	-0.00048464	1.0174
A02883709	AHRS-CALIBRATION-v3	2020/10/28-10:37:05	2020/10/28-10:37:05	A02883710	914	1	OK	CLB	False	0.0	0.001	0.001	0.001	0.013203	-0.0012061	-0.010269	8.66	8.66	8.66	-0.97769	1.0223	-1.0114	0.98857	1.0275	-0.97251	0.9728	0.022124	-0.0019746	0.022124	1.0174	-0.0052268	-0.0019746	-0.0052268	1.0109	1	0	0	0	1	0	0	0	1	0.98313	-0.083512	-0.0042989	-0.083512	1.0147	-0.0098777	-0.0042989	-0.0098777	1.0097
A02860182	AHRS-CALIBRATION-v3	2020/07/10-03:13:57	2020/07/10-03:13:57	A02860183	916	1	OK	CLB	False	0.0	0.001	0.001	0.001	0.0051636	-0.026569	0.0090087	8.66	8.66	8.66	-1.0183	0.9817	-1.0169	0.98314	1.0339	-0.96611	0.96474	0.019084	-0.0013918	0.019084	1.0213	-0.0119	-0.0013918	-0.0119	1.0154	1	0	0	0	1	0	0	0	1	0.98576	0.0026757	0.0060927	0.0026757	1.0119	0.0046288	0.0060927	0.0046288	1.0026
A02860184	AHRS-CALIBRATION-v3	2020/07/10-04:05:09	2020/07/10-04:05:09	A02860185	924	1	OK	CLB	False	0.0	0.001	0.001	0.001	0.02476	0.0033872	0.0042818	8.66	8.66	8.66	-0.97669	1.0233	-1.0837	0.91629	1.0287	-0.97129	0.97248	0.013956	-0.0016489	0.013956	1.0185	-0.0059084	-0.0016489	-0.0059084	1.0099	1	0	0	0	1	0	0	0	1	0.98571	0.0034888	-0.0018162	0.0034888	1.0066	0.0015778	-0.0018162	0.0015778	1.0079
A02860186	AHRS-CALIBRATION-v3	2020/07/13-02:36:11	2020/07/13-02:36:11	A02860187	929	1	OK	CLB	False	0.0	0.001	0.001	0.001	0.028908	-0.0085154	-0.024074	8.66	8.66	8.66	-1.0154	0.9846	-1.01	0.99001	1.0216	-0.97839	0.96594	0.017688	-0.0067028	0.017688	1.0146	-0.0083662	-0.0067028	-0.0083662	1.0208	1	0	0	0	1	0	0	0	1	0.99144	-0.0027848	-0.0025796	-0.0027848	1.0106	0.00178	-0.0025796	0.00178	0.9981
A02883711	AHRS-CALIBRATION-v3	2020/10/27-09:06:25	2020/10/27-09:06:25	A02883712	932	1	OK	CLB	False	0.0	0.001	0.001	0.001	0.014921	-0.0070712	-0.0050349	8.66	8.66	8.66	-0.9674	1.0326	-1.0892	0.91077	1.0157	-0.98427	0.98429	0.024246	-0.0036853	0.024246	1.0032	-0.0099804	-0.0036853	-0.0099804	1.0135	1	0	0	0	1	0	0	0	1	1.027	-0.21969	-0.0044472	-0.21969	1.0125	0.0072617	-0.0044472	0.0072617	1.0085
A02896957	AHRS-CALIBRATION-v3	2020/11/08-10:38:13	2020/11/08-10:38:13	A02896958	933	1	OK	CLB	False	0.0	0.001	0.001	0.001	0.00827	0.0098219	-0.010154	8.66	8.66	8.66	-1.0142	0.9858	-1.0666	0.93339	1.0252	-0.97476	0.97693	0.016775	-0.0088887	0.016775	1.0122	-0.012668	-0.0088887	-0.012668	1.0118	1	0	0	0	1	0	0	0	1	1.0174	-0.098065	0.0070222	-0.098065	1.002	0.0066988	0.0070222	0.0066988	0.99043
A02896759	AHRS-CALIBRATION-v3	2020/10/31-12:07:14	2020/10/31-12:07:14	A02896760	934	1	OK	CLB	False	0.0	0.001	0.001	0.001	-0.044805	-0.014408	-0.0051505	8.66	8.66	8.66	-0.97177	1.0282	-1.0391	0.96093	1.0112	-0.98879	0.96575	0.01074	-0.0034718	0.01074	1.0152	-0.010608	-0.0034718	-0.010608	1.0202	1	0	0	0	1	0	0	0	1	1.0174	-0.12954	-0.015123	-0.12954	0.99545	0.0020963	-0.015123	0.0020963	1.0042
A02883713	AHRS-CALIBRATION-v3	2020/10/27-09:06:31	2020/10/27-09:06:31	A02883714	935	1	OK	CLB	False	0.0	0.001	0.001	0.001	0.010611	-0.0065304	-0.0019021	8.66	8.66	8.66	-0.96445	1.0356	-1.0268	0.9732	1.0648	-0.93517	0.9695	0.020505	-0.0014958	0.020505	1.0158	-0.0056247	-0.0014958	-0.0056247	1.0159	1	0	0	0	1	0	0	0	1	0.98098	-0.080301	-0.0041181	-0.080301	1.008	0.015611	-0.0041181	0.015611	1.0182
A02883715	AHRS-CALIBRATION-v3	2020/10/27-10:15:32	2020/10/27-10:15:32	A02883716	936	1	OK	CLB	False	0.0	0.001	0.001	0.001	-0.017375	-0.0010167	0.0027683	8.66	8.66	8.66	-1.0034	0.99658	-1.0308	0.96924	1.0216	-0.97839	0.97337	0.01417	-0.0046805	0.01417	1.0148	-0.015198	-0.0046805	-0.015198	1.0128	1	0	0	0	1	0	0	0	1	0.99238	-0.10061	-0.00058843	-0.10061	1.0012	0.0012077	-0.00058843	0.0012077	1.0168
A02860188	AHRS-CALIBRATION-v3	2020/07/30-01:59:43	2020/07/30-01:59:43	A02860189	938	1	OK	CLB	False	0.0	0.001	0.001	0.001	0.0037394	-0.034125	0.01648	8.66	8.66	8.66	-0.95942	1.0406	-1.0339	0.9661	1.0214	-0.97858	0.97369	0.017168	-0.0083385	0.017168	1.0119	-0.0092552	-0.0083385	-0.0092552	1.0154	1	0	0	0	1	0	0	0	1	0.99362	0.00081489	-0.0048849	0.00081489	0.99872	-0.0047408	-0.0048849	-0.0047408	1.0078
A02831843	AHRS-CALIBRATION-v3	2020/06/24-11:22:32	2020/06/24-11:22:32	A02831866	939	1	OK	CLB	False	0.0	0.001	0.001	0.001	0.0117	-0.0073997	0.0045178	8.66	8.66	8.66	-0.9661	1.0339	-1.0413	0.95867	1.0257	-0.9743	0.96675	0.014094	-0.0051591	0.014094	1.0179	-0.015692	-0.0051591	-0.015692	1.0167	1	0	0	0	1	0	0	0	1	1.0068	-0.0096831	-0.00079308	-0.0096831	0.99101	-0.00075443	-0.00079308	-0.00075443	1.0023
A02831843	AHRS-CALIBRATION-v3	2020/06/24-11:22:32	2020/06/24-11:22:32	A02831867	940	1	OK	CLB	False	0.0	0.001	0.001	0.001	0.023717	-0.006382	-0.0049412	8.66	8.66	8.66	-1.0165	0.98353	-1.0197	0.98027	1.0599	-0.94008	0.97428	0.010491	-0.0052749	0.010491	1.012	-0.010428	-0.0052749	-0.010428	1.0145	1	0	0	0	1	0	0	0	1	1.0045	-0.0043499	-0.00080216	-0.0043499	0.99475	-0.0072064	-0.00080216	-0.0072064	1.0008
A02831843	AHRS-CALIBRATION-v3	2020/06/24-11:22:32	2020/06/24-11:22:32	A02831868	941	1	OK	CLB	False	0.0	0.001	0.001	0.001	-0.023151	-0.0058474	0.00022578	8.66	8.66	8.66	-0.96266	1.0373	-1.0293	0.9707	1.0073	-0.99269	0.97704	0.011995	-0.0052017	0.011995	1.0208	-0.010091	-0.0052017	-0.010091	1.0029	1	0	0	0	1	0	0	0	1	0.97492	-0.0019462	0.0028589	-0.0019462	1.0052	0.002602	0.0028589	0.002602	1.0204
A02831843	AHRS-CALIBRATION-v3	2020/06/24-11:22:32	2020/06/24-11:22:32	A02831869	942	1	OK	CLB	False	0.0	0.001	0.001	0.001	0.0040566	-0.033843	0.0038454	8.66	8.66	8.66	-0.95898	1.041	-1.0329	0.96712	1.0457	-0.95426	0.98324	0.018995	-0.0013881	0.018995	1.008	-0.011336	-0.0013881	-0.011336	1.0095	1	0	0	0	1	0	0	0	1	0.99444	-0.0061032	-0.0007774	-0.0061032	0.989	-0.0047413	-0.0007774	-0.0047413	1.0168
A02831843	AHRS-CALIBRATION-v3	2020/06/24-11:22:32	2020/06/24-11:22:32	A02831870	943	1	OK	CLB	False	0.0	0.001	0.001	0.001	0.009459	-0.031075	-0.0023437	8.66	8.66	8.66	-0.97008	1.0299	-1.0192	0.98076	1.0212	-0.9788	0.96911	0.016442	-0.0077653	0.016442	1.0125	-0.0086475	-0.0077653	-0.0086475	1.0196	1	0	0	0	1	0	0	0	1	0.99372	-0.0030588	-0.0044871	-0.0030588	1.0026	0.0019241	-0.0044871	0.0019241	1.0037
A02860190	AHRS-CALIBRATION-v3	2020/06/30-02:04:02	2020/06/30-02:04:02	A02860191	944	1	OK	CLB	False	0.0	0.001	0.001	0.001	0.0070846	0.0048881	-0.0084289	8.66	8.66	8.66	-0.96766	1.0323	-1.0401	0.95986	1.0196	-0.9804	0.96315	0.017892	-0.0077587	0.017892	1.017	-0.0058402	-0.0077587	-0.0058402	1.0214	1	0	0	0	1	0	0	0	1	0.97972	0.00091285	0.0023265	0.00091285	1.0021	0.0038902	0.0023265	0.0038902	1.0185
A02860192	AHRS-CALIBRATION-v3	2020/06/29-02:05:19	2020/06/29-02:05:19	A02860193	945	1	OK	CLB	False	0.0	0.001	0.001	0.001	-1.4913e-05	0.0045091	0.0084065	8.66	8.66	8.66	-0.97695	1.023	-1.0122	0.98775	1.0009	-0.99909	0.97721	0.0099801	-0.0065142	0.0099801	1.0133	-0.015266	-0.0065142	-0.015266	1.0102	1	0	0	0	1	0	0	0	1	1.0003	0.0031578	-0.0043957	0.0031578	0.989	0.0043009	-0.0043957	0.0043009	1.0108
A02831843	AHRS-CALIBRATION-v3	2020/06/24-11:22:32	2020/06/24-11:22:32	A02831871	946	1	OK	CLB	False	0.0	0.001	0.001	0.001	-0.0045999	0.0037015	-0.00588	8.66	8.66	8.66	-1.0109	0.98907	-1.0119	0.98813	1.0207	-0.97929	0.97612	0.016545	-0.0045771	0.016545	1.0185	-0.0086144	-0.0045771	-0.0086144	1.0062	1	0	0	0	1	0	0	0	1	0.98322	-0.0078122	0.00026104	-0.0078122	1.0124	-0.0041537	0.00026104	-0.0041537	1.0047
A02831843	AHRS-CALIBRATION-v3	2020/06/24-11:22:32	2020/06/24-11:22:32	A02831872	947	1	OK	CLB	False	0.0	0.001	0.001	0.001	0.0036895	-0.016821	-0.0059886	8.66	8.66	8.66	-0.96299	1.037	-1.0285	0.97147	0.99469	-1.0053	0.97572	0.011328	-0.0046964	0.011328	1.0201	-0.0091834	-0.0046964	-0.0091834	1.005	1	0	0	0	1	0	0	0	1	1.0044	-0.00054185	0.003116	-0.00054185	0.98262	-0.0012238	0.003116	-0.0012238	1.0133
A02831843	AHRS-CALIBRATION-v3	2020/06/24-11:22:32	2020/06/24-11:22:32	A02831873	948	1	OK	CLB	False	0.0	0.001	0.001	0.001	0.0067427	-0.028071	-0.0020412	8.66	8.66	8.66	-1.0112	0.98879	-1.0163	0.98371	1.0272	-0.97276	0.96786	0.010811	-0.0018278	0.010811	1.0125	-0.01081	-0.0018278	-0.01081	1.0207	1	0	0	0	1	0	0	0	1	0.97728	-0.018907	-0.0062808	-0.018907	1.0009	-0.020158	-0.0062808	-0.020158	1.0231
A02831843	AHRS-CALIBRATION-v3	2020/06/24-11:22:32	2020/06/24-11:22:32	A02831874	949	1	OK	CLB	False	0.0	0.001	0.001	0.001	0.030615	-0.022708	-0.0073323	8.66	8.66	8.66	-0.97412	1.0259	-1.0193	0.98066	1.0229	-0.97714	0.97181	0.017701	-0.0035595	0.017701	1.0144	-0.010354	-0.0035595	-0.010354	1.0148	1	0	0	0	1	0	0	0	1	0.98193	-0.0054359	-0.0022181	-0.0054359	1.0037	-0.00060691	-0.0022181	-0.00060691	1.0147
A02831843	AHRS-CALIBRATION-v3	2020/06/24-11:22:32	2020/06/24-11:22:32	A02831875	951	1	OK	CLB	False	0.0	0.001	0.001	0.001	0.041714	-0.014734	0.00019063	8.66	8.66	8.66	-0.96858	1.0314	-1.0244	0.97556	1.0177	-0.98226	0.97781	0.016739	-0.0074105	0.016739	1.0113	-0.016736	-0.0074105	-0.016736	1.0119	1	0	0	0	1	0	0	0	1	1.0066	-0.0077758	0.0034612	-0.0077758	0.99505	-0.0047703	0.0034612	-0.0047703	0.99851
